card_id,release_date,card_number,name,rarity,extracted_date
3727,2023-08-25,SBC1-ENA04,Speed Duel: Streets Of Battle City,Common,2024-11-27
3727,2023-08-25,SBC1-ENA04,Speed Duel: Streets Of Battle City,Common,2024-11-27
3727,2023-08-25,SBC1-ENA04,Speed Duel: Streets Of Battle City,Common,2024-11-27
3727,2023-08-25,SBC1-ENA04,Speed Duel: Streets Of Battle City,Common,2024-11-27
3727,2023-08-25,SBC1-ENA04,Speed Duel: Streets Of Battle City,Common,2024-11-27
3728,2016-10-07,LDK2-ENY03,Legendary Decks Ii,Ultra Rare,2024-11-27
3729,2019-04-03,DUPO-EN052,Duel Power,Ultra Rare,2024-11-27
3729,2019-04-03,DUPO-EN052,Duel Power,Ultra Rare,2024-11-27
3729,2019-04-03,DUPO-EN052,Duel Power,Ultra Rare,2024-11-27
3730,2024-06-21,BLTR-EN051,Battles Of Legend: Terminal Revenge,Secret Rare,2024-11-27
3730,2024-06-21,BLTR-EN051,Battles Of Legend: Terminal Revenge,Secret Rare,2024-11-27
3730,2024-06-21,BLTR-EN051,Battles Of Legend: Terminal Revenge,Secret Rare,2024-11-27
3731,2016-10-07,LDK2-ENS05,Legendary Decks Ii,Secret Rare,2024-11-27
3732,2018-03-09,LCKC-EN066,Legendary Collection Kaiba Mega Pack,Secret Rare,2024-11-27
3732,2018-03-09,LCKC-EN066,Legendary Collection Kaiba Mega Pack,Secret Rare,2024-11-27
3732,2018-03-09,LCKC-EN066,Legendary Collection Kaiba Mega Pack,Secret Rare,2024-11-27
3733,2016-10-07,LDK2-ENS04,Legendary Decks Ii,Secret Rare,2024-11-27
3734,2022-03-18,SGX1-ENE20,Speed Duel Gx: Duel Academy Box,Common,2024-11-27
3734,2022-03-18,SGX1-ENE20,Speed Duel Gx: Duel Academy Box,Common,2024-11-27
3734,2022-03-18,SGX1-ENE20,Speed Duel Gx: Duel Academy Box,Common,2024-11-27
3734,2022-03-18,SGX1-ENE20,Speed Duel Gx: Duel Academy Box,Common,2024-11-27
3734,2022-03-18,SGX1-ENE20,Speed Duel Gx: Duel Academy Box,Common,2024-11-27
3734,2022-03-18,SGX1-ENE20,Speed Duel Gx: Duel Academy Box,Common,2024-11-27
3734,2022-03-18,SGX1-ENE20,Speed Duel Gx: Duel Academy Box,Common,2024-11-27
3735,2017-02-24,FUEN-EN060,Fusion Enforcers,Super Rare,2024-11-27
3735,2017-02-24,FUEN-EN060,Fusion Enforcers,Super Rare,2024-11-27
3735,2017-02-24,FUEN-EN060,Fusion Enforcers,Super Rare,2024-11-27
3735,2017-02-24,FUEN-EN060,Fusion Enforcers,Super Rare,2024-11-27
3736,2024-12-13,SBC2-ENB17,Speed Duel: Battle City Finals,Common,2024-11-27
3736,2024-12-13,SBC2-ENB17,Speed Duel: Battle City Finals,Common,2024-11-27
3736,2024-12-13,SBC2-ENB17,Speed Duel: Battle City Finals,Common,2024-11-27
3736,2024-12-13,SBC2-ENB17,Speed Duel: Battle City Finals,Common,2024-11-27
3736,2024-12-13,SBC2-ENB17,Speed Duel: Battle City Finals,Common,2024-11-27
3736,2024-12-13,SBC2-ENB17,Speed Duel: Battle City Finals,Common,2024-11-27
3736,2024-12-13,SBC2-ENB17,Speed Duel: Battle City Finals,Common,2024-11-27
3736,2024-12-13,SBC2-ENB17,Speed Duel: Battle City Finals,Common,2024-11-27
3736,2024-12-13,SBC2-ENB17,Speed Duel: Battle City Finals,Common,2024-11-27
3736,2024-12-13,SBC2-ENB17,Speed Duel: Battle City Finals,Common,2024-11-27
3736,2024-12-13,SBC2-ENB17,Speed Duel: Battle City Finals,Common,2024-11-27
3736,2024-12-13,SBC2-ENB17,Speed Duel: Battle City Finals,Common,2024-11-27
3736,2024-12-13,SBC2-ENB17,Speed Duel: Battle City Finals,Common,2024-11-27
3737,2017-03-31,DUSA-EN042,Duelist Saga,Ultra Rare (Duelist Saga Version),2024-11-27
3738,2021-07-09,KICO-EN055,King'S Court,Rare,2024-11-27
3738,2021-07-09,KICO-EN055,King'S Court,Rare,2024-11-27
3738,2021-07-09,KICO-EN055,King'S Court,Rare,2024-11-27
3738,2021-07-09,KICO-EN055,King'S Court,Rare,2024-11-27
3738,2021-07-09,KICO-EN055,King'S Court,Rare,2024-11-27
3739,2020-01-17,LED6-EN044,Legendary Duelists: Magical Hero,Common,2024-11-27
3739,2020-01-17,LED6-EN044,Legendary Duelists: Magical Hero,Common,2024-11-27
3740,2017-03-31,DUSA-EN041,Duelist Saga,Ultra Rare (Duelist Saga Version),2024-11-27
3741,2017-03-31,DUSA-EN039,Duelist Saga,Ultra Rare (Duelist Saga Version),2024-11-27
3742,2017-03-31,DUSA-EN038,Duelist Saga,Ultra Rare (Duelist Saga Version),2024-11-27
3743,2021-07-09,KICO-EN059,King'S Court,Rare,2024-11-27
3743,2021-07-09,KICO-EN059,King'S Court,Rare,2024-11-27
3744,2016-10-07,LDK2-ENK30,Legendary Decks Ii,Common,2024-11-27
3744,2016-10-07,LDK2-ENK30,Legendary Decks Ii,Common,2024-11-27
3744,2016-10-07,LDK2-ENK30,Legendary Decks Ii,Common,2024-11-27
3745,2021-01-22,LDS2-EN023,Legendary Duelists: Season 2,Common,2024-11-27
3745,2021-01-22,LDS2-EN023,Legendary Duelists: Season 2,Common,2024-11-27
3745,2021-01-22,LDS2-EN023,Legendary Duelists: Season 2,Common,2024-11-27
3745,2021-01-22,LDS2-EN023,Legendary Duelists: Season 2,Common,2024-11-27
3745,2021-01-22,LDS2-EN023,Legendary Duelists: Season 2,Common,2024-11-27
3746,2021-01-22,LDS2-EN024,Legendary Duelists: Season 2,Common,2024-11-27
3746,2021-01-22,LDS2-EN024,Legendary Duelists: Season 2,Common,2024-11-27
3746,2021-01-22,LDS2-EN024,Legendary Duelists: Season 2,Common,2024-11-27
3746,2021-01-22,LDS2-EN024,Legendary Duelists: Season 2,Common,2024-11-27
3746,2021-01-22,LDS2-EN024,Legendary Duelists: Season 2,Common,2024-11-27
3746,2021-01-22,LDS2-EN024,Legendary Duelists: Season 2,Common,2024-11-27
3747,2021-01-22,LDS2-EN021,Legendary Duelists: Season 2,Common,2024-11-27
3747,2021-01-22,LDS2-EN021,Legendary Duelists: Season 2,Common,2024-11-27
3747,2021-01-22,LDS2-EN021,Legendary Duelists: Season 2,Common,2024-11-27
3747,2021-01-22,LDS2-EN021,Legendary Duelists: Season 2,Common,2024-11-27
3747,2021-01-22,LDS2-EN021,Legendary Duelists: Season 2,Common,2024-11-27
3747,2021-01-22,LDS2-EN021,Legendary Duelists: Season 2,Common,2024-11-27
3747,2021-01-22,LDS2-EN021,Legendary Duelists: Season 2,Common,2024-11-27
3747,2021-01-22,LDS2-EN021,Legendary Duelists: Season 2,Common,2024-11-27
3747,2021-01-22,LDS2-EN021,Legendary Duelists: Season 2,Common,2024-11-27
3747,2021-01-22,LDS2-EN021,Legendary Duelists: Season 2,Common,2024-11-27
3747,2021-01-22,LDS2-EN021,Legendary Duelists: Season 2,Common,2024-11-27
3747,2021-01-22,LDS2-EN021,Legendary Duelists: Season 2,Common,2024-11-27
3747,2021-01-22,LDS2-EN021,Legendary Duelists: Season 2,Common,2024-11-27
3748,2018-03-09,LCKC-EN017,Legendary Collection Kaiba Mega Pack,Ultra Rare,2024-11-27
3748,2018-03-09,LCKC-EN017,Legendary Collection Kaiba Mega Pack,Ultra Rare,2024-11-27
3748,2018-03-09,LCKC-EN017,Legendary Collection Kaiba Mega Pack,Ultra Rare,2024-11-27
3749,2018-03-09,LCKC-EN069,Legendary Collection Kaiba Mega Pack,Ultra Rare,2024-11-27
3749,2018-03-09,LCKC-EN069,Legendary Collection Kaiba Mega Pack,Ultra Rare,2024-11-27
3749,2018-03-09,LCKC-EN069,Legendary Collection Kaiba Mega Pack,Ultra Rare,2024-11-27
3749,2018-03-09,LCKC-EN069,Legendary Collection Kaiba Mega Pack,Ultra Rare,2024-11-27
3750,2016-10-07,LDK2-ENK16,Legendary Decks Ii,Common,2024-11-27
3750,2016-10-07,LDK2-ENK16,Legendary Decks Ii,Common,2024-11-27
3750,2016-10-07,LDK2-ENK16,Legendary Decks Ii,Common,2024-11-27
3751,2024-03-01,KC01-EN012,25Th Anniversary Ultimate Kaiba Set,Ultra Rare,2024-11-27
3751,2024-03-01,KC01-EN012,25Th Anniversary Ultimate Kaiba Set,Ultra Rare,2024-11-27
3751,2024-03-01,KC01-EN012,25Th Anniversary Ultimate Kaiba Set,Ultra Rare,2024-11-27
3751,2024-03-01,KC01-EN012,25Th Anniversary Ultimate Kaiba Set,Ultra Rare,2024-11-27
3751,2024-03-01,KC01-EN012,25Th Anniversary Ultimate Kaiba Set,Ultra Rare,2024-11-27
3751,2024-03-01,KC01-EN012,25Th Anniversary Ultimate Kaiba Set,Ultra Rare,2024-11-27
3751,2024-03-01,KC01-EN012,25Th Anniversary Ultimate Kaiba Set,Ultra Rare,2024-11-27
3751,2024-03-01,KC01-EN012,25Th Anniversary Ultimate Kaiba Set,Ultra Rare,2024-11-27
3751,2024-03-01,KC01-EN012,25Th Anniversary Ultimate Kaiba Set,Ultra Rare,2024-11-27
3752,2021-01-22,LDS2-EN012,Legendary Duelists: Season 2,Common,2024-11-27
3752,2021-01-22,LDS2-EN012,Legendary Duelists: Season 2,Common,2024-11-27
3752,2021-01-22,LDS2-EN012,Legendary Duelists: Season 2,Common,2024-11-27
3752,2021-01-22,LDS2-EN012,Legendary Duelists: Season 2,Common,2024-11-27
3752,2021-01-22,LDS2-EN012,Legendary Duelists: Season 2,Common,2024-11-27
3753,2021-01-22,LDS2-EN010,Legendary Duelists: Season 2,Common,2024-11-27
3753,2021-01-22,LDS2-EN010,Legendary Duelists: Season 2,Common,2024-11-27
3753,2021-01-22,LDS2-EN010,Legendary Duelists: Season 2,Common,2024-11-27
3753,2021-01-22,LDS2-EN010,Legendary Duelists: Season 2,Common,2024-11-27
3753,2021-01-22,LDS2-EN010,Legendary Duelists: Season 2,Common,2024-11-27
3754,2021-01-22,LDS2-EN006,Legendary Duelists: Season 2,Common,2024-11-27
3754,2021-01-22,LDS2-EN006,Legendary Duelists: Season 2,Common,2024-11-27
3754,2021-01-22,LDS2-EN006,Legendary Duelists: Season 2,Common,2024-11-27
3754,2021-01-22,LDS2-EN006,Legendary Duelists: Season 2,Common,2024-11-27
3754,2021-01-22,LDS2-EN006,Legendary Duelists: Season 2,Common,2024-11-27
3755,2021-01-22,LDS2-EN013,Legendary Duelists: Season 2,Ultra Rare,2024-11-27
3755,2021-01-22,LDS2-EN013,Legendary Duelists: Season 2,Ultra Rare,2024-11-27
3755,2021-01-22,LDS2-EN013,Legendary Duelists: Season 2,Ultra Rare,2024-11-27
3755,2021-01-22,LDS2-EN013,Legendary Duelists: Season 2,Ultra Rare,2024-11-27
3755,2021-01-22,LDS2-EN013,Legendary Duelists: Season 2,Ultra Rare,2024-11-27
3755,2021-01-22,LDS2-EN013,Legendary Duelists: Season 2,Ultra Rare,2024-11-27
3756,2021-01-22,LDS2-EN009,Legendary Duelists: Season 2,Common,2024-11-27
3756,2021-01-22,LDS2-EN009,Legendary Duelists: Season 2,Common,2024-11-27
3756,2021-01-22,LDS2-EN009,Legendary Duelists: Season 2,Common,2024-11-27
3756,2021-01-22,LDS2-EN009,Legendary Duelists: Season 2,Common,2024-11-27
3756,2021-01-22,LDS2-EN009,Legendary Duelists: Season 2,Common,2024-11-27
3757,2024-12-13,SBC2-ENG20,Speed Duel: Battle City Finals,Common,2024-11-27
3757,2024-12-13,SBC2-ENG20,Speed Duel: Battle City Finals,Common,2024-11-27
3757,2024-12-13,SBC2-ENG20,Speed Duel: Battle City Finals,Common,2024-11-27
3757,2024-12-13,SBC2-ENG20,Speed Duel: Battle City Finals,Common,2024-11-27
3757,2024-12-13,SBC2-ENG20,Speed Duel: Battle City Finals,Common,2024-11-27
3757,2024-12-13,SBC2-ENG20,Speed Duel: Battle City Finals,Common,2024-11-27
3757,2024-12-13,SBC2-ENG20,Speed Duel: Battle City Finals,Common,2024-11-27
3757,2024-12-13,SBC2-ENG20,Speed Duel: Battle City Finals,Common,2024-11-27
3757,2024-12-13,SBC2-ENG20,Speed Duel: Battle City Finals,Common,2024-11-27
3758,2016-10-07,LDK2-ENJ42,Legendary Decks Ii,Common,2024-11-27
3758,2016-10-07,LDK2-ENJ42,Legendary Decks Ii,Common,2024-11-27
3758,2016-10-07,LDK2-ENJ42,Legendary Decks Ii,Common,2024-11-27
3759,2016-10-07,LDK2-ENJ39,Legendary Decks Ii,Common,2024-11-27
3759,2016-10-07,LDK2-ENJ39,Legendary Decks Ii,Common,2024-11-27
3759,2016-10-07,LDK2-ENJ39,Legendary Decks Ii,Common,2024-11-27
3759,2016-10-07,LDK2-ENJ39,Legendary Decks Ii,Common,2024-11-27
3759,2016-10-07,LDK2-ENJ39,Legendary Decks Ii,Common,2024-11-27
3759,2016-10-07,LDK2-ENJ39,Legendary Decks Ii,Common,2024-11-27
3759,2016-10-07,LDK2-ENJ39,Legendary Decks Ii,Common,2024-11-27
3759,2016-10-07,LDK2-ENJ39,Legendary Decks Ii,Common,2024-11-27
3760,2023-03-31,SGX3-ENB19,Speed Duel Gx: Duelists Of Shadows,Common,2024-11-27
3760,2023-03-31,SGX3-ENB19,Speed Duel Gx: Duelists Of Shadows,Common,2024-11-27
3760,2023-03-31,SGX3-ENB19,Speed Duel Gx: Duelists Of Shadows,Common,2024-11-27
3760,2023-03-31,SGX3-ENB19,Speed Duel Gx: Duelists Of Shadows,Common,2024-11-27
3760,2023-03-31,SGX3-ENB19,Speed Duel Gx: Duelists Of Shadows,Common,2024-11-27
3761,2024-09-20,MP24-EN029,25Th Anniversary Tin: Dueling Mirrors,Quarter Century Secret Rare,2024-11-27
3761,2024-09-20,MP24-EN029,25Th Anniversary Tin: Dueling Mirrors,Quarter Century Secret Rare,2024-11-27
3761,2024-09-20,MP24-EN029,25Th Anniversary Tin: Dueling Mirrors,Quarter Century Secret Rare,2024-11-27
3762,2021-10-15,SDCS-EN037,Structure Deck: Cyber Strike,Common,2024-11-27
3762,2021-10-15,SDCS-EN037,Structure Deck: Cyber Strike,Common,2024-11-27
3763,2024-03-29,SGX4-ENE06,Speed Duel Gx: Midterm Destruction,Common,2024-11-27
3763,2024-03-29,SGX4-ENE06,Speed Duel Gx: Midterm Destruction,Common,2024-11-27
3764,2023-09-06,STP6-EN010,Speed Duel Tournament Pack 6,Super Rare,2024-11-27
3764,2023-09-06,STP6-EN010,Speed Duel Tournament Pack 6,Super Rare,2024-11-27
3764,2023-09-06,STP6-EN010,Speed Duel Tournament Pack 6,Super Rare,2024-11-27
3764,2023-09-06,STP6-EN010,Speed Duel Tournament Pack 6,Super Rare,2024-11-27
3765,2023-03-31,SGX3-ENG10,Speed Duel Gx: Duelists Of Shadows,Common,2024-11-27
3765,2023-03-31,SGX3-ENG10,Speed Duel Gx: Duelists Of Shadows,Common,2024-11-27
3765,2023-03-31,SGX3-ENG10,Speed Duel Gx: Duelists Of Shadows,Common,2024-11-27
3766,2017-03-31,DUSA-EN029,Duelist Saga,Ultra Rare (Duelist Saga Version),2024-11-27
3767,2022-07-22,LDS3-EN008,Legendary Duelists: Season 3,Common,2024-11-27
3767,2022-07-22,LDS3-EN008,Legendary Duelists: Season 3,Common,2024-11-27
3767,2022-07-22,LDS3-EN008,Legendary Duelists: Season 3,Common,2024-11-27
3768,2023-11-03,RA01-EN073,25Th Anniversary Rarity Collection,Super Rare,2024-11-27
3768,2023-11-03,RA01-EN073,25Th Anniversary Rarity Collection,Super Rare,2024-11-27
3768,2023-11-03,RA01-EN073,25Th Anniversary Rarity Collection,Super Rare,2024-11-27
3768,2023-11-03,RA01-EN073,25Th Anniversary Rarity Collection,Super Rare,2024-11-27
3768,2023-11-03,RA01-EN073,25Th Anniversary Rarity Collection,Super Rare,2024-11-27
3768,2023-11-03,RA01-EN073,25Th Anniversary Rarity Collection,Super Rare,2024-11-27
3768,2023-11-03,RA01-EN073,25Th Anniversary Rarity Collection,Super Rare,2024-11-27
3768,2023-11-03,RA01-EN073,25Th Anniversary Rarity Collection,Super Rare,2024-11-27
3768,2023-11-03,RA01-EN073,25Th Anniversary Rarity Collection,Super Rare,2024-11-27
3768,2023-11-03,RA01-EN073,25Th Anniversary Rarity Collection,Super Rare,2024-11-27
3769,2017-03-31,DUSA-EN025,Duelist Saga,Ultra Rare (Duelist Saga Version),2024-11-27
3770,2024-02-23,BLC1-EN120,Battles Of Legend - Chapter 1,Common,2024-11-27
3770,2024-02-23,BLC1-EN120,Battles Of Legend - Chapter 1,Common,2024-11-27
3770,2024-02-23,BLC1-EN120,Battles Of Legend - Chapter 1,Common,2024-11-27
3770,2024-02-23,BLC1-EN120,Battles Of Legend - Chapter 1,Common,2024-11-27
3770,2024-02-23,BLC1-EN120,Battles Of Legend - Chapter 1,Common,2024-11-27
3771,2017-03-31,DUSA-EN024,Duelist Saga,Ultra Rare (Duelist Saga Version),2024-11-27
3772,2017-03-31,DUSA-EN018,Duelist Saga,Ultra Rare (Duelist Saga Version),2024-11-27
3773,2017-03-31,DUSA-EN017,Duelist Saga,Ultra Rare (Duelist Saga Version),2024-11-27
3774,2017-03-31,DUSA-EN019,Duelist Saga,Ultra Rare (Duelist Saga Version),2024-11-27
3775,2023-09-22,SDCK-EN013,Structure Deck: The Crimson King,Common,2024-11-27
3775,2023-09-22,SDCK-EN013,Structure Deck: The Crimson King,Common,2024-11-27
3775,2023-09-22,SDCK-EN013,Structure Deck: The Crimson King,Common,2024-11-27
3776,2024-02-23,BLC1-EN097,Battles Of Legend - Chapter 1,Common,2024-11-27
3776,2024-02-23,BLC1-EN097,Battles Of Legend - Chapter 1,Common,2024-11-27
3776,2024-02-23,BLC1-EN097,Battles Of Legend - Chapter 1,Common,2024-11-27
3776,2024-02-23,BLC1-EN097,Battles Of Legend - Chapter 1,Common,2024-11-27
3776,2024-02-23,BLC1-EN097,Battles Of Legend - Chapter 1,Common,2024-11-27
3777,2017-03-31,DUSA-EN022,Duelist Saga,Ultra Rare (Duelist Saga Version),2024-11-27
3778,2017-03-31,DUSA-EN023,Duelist Saga,Ultra Rare (Duelist Saga Version),2024-11-27
3779,2017-03-31,DUSA-EN015,Duelist Saga,Ultra Rare (Duelist Saga Version),2024-11-27
3780,2017-03-31,DUSA-EN012,Duelist Saga,Ultra Rare (Duelist Saga Version),2024-11-27
3781,2017-03-31,DUSA-EN011,Duelist Saga,Ultra Rare (Duelist Saga Version),2024-11-27
3782,2017-03-31,DUSA-EN010,Duelist Saga,Ultra Rare (Duelist Saga Version),2024-11-27
3783,2017-03-31,DUSA-EN014,Duelist Saga,Ultra Rare (Duelist Saga Version),2024-11-27
3784,2024-01-19,MZMI-EN054,Maze Of Millennia,Rare,2024-11-27
3784,2024-01-19,MZMI-EN054,Maze Of Millennia,Rare,2024-11-27
3784,2024-01-19,MZMI-EN054,Maze Of Millennia,Rare,2024-11-27
3785,2017-03-31,DUSA-EN009,Duelist Saga,Ultra Rare (Duelist Saga Version),2024-11-27
3786,2024-01-19,MZMI-EN053,Maze Of Millennia,Rare,2024-11-27
3786,2024-01-19,MZMI-EN053,Maze Of Millennia,Rare,2024-11-27
3787,2022-06-17,LED9-EN050,Legendary Duelists: Duels From The Deep,Common,2024-11-27
3787,2022-06-17,LED9-EN050,Legendary Duelists: Duels From The Deep,Common,2024-11-27
3788,2017-03-31,DUSA-EN005,Duelist Saga,Ultra Rare (Duelist Saga Version),2024-11-27
3789,2017-03-31,DUSA-EN006,Duelist Saga,Ultra Rare (Duelist Saga Version),2024-11-27
3790,2022-06-17,LED9-EN008,Legendary Duelists: Duels From The Deep,Common,2024-11-27
3790,2022-06-17,LED9-EN008,Legendary Duelists: Duels From The Deep,Common,2024-11-27
3790,2022-06-17,LED9-EN008,Legendary Duelists: Duels From The Deep,Common,2024-11-27
3790,2022-06-17,LED9-EN008,Legendary Duelists: Duels From The Deep,Common,2024-11-27
3791,2017-03-31,DUSA-EN003,Duelist Saga,Ultra Rare (Duelist Saga Version),2024-11-27
3792,2016-10-07,LDK2-ENJ33,Legendary Decks Ii,Common,2024-11-27
3792,2016-10-07,LDK2-ENJ33,Legendary Decks Ii,Common,2024-11-27
3792,2016-10-07,LDK2-ENJ33,Legendary Decks Ii,Common,2024-11-27
3792,2016-10-07,LDK2-ENJ33,Legendary Decks Ii,Common,2024-11-27
3793,2020-06-19,TOCH-EN055,Toon Chaos,Rare,2024-11-27
3793,2020-06-19,TOCH-EN055,Toon Chaos,Rare,2024-11-27
3793,2020-06-19,TOCH-EN055,Toon Chaos,Rare,2024-11-27
3794,2020-07-03,LDS1-EN020,Legendary Duelists: Season 1,Common,2024-11-27
3794,2020-07-03,LDS1-EN020,Legendary Duelists: Season 1,Common,2024-11-27
3794,2020-07-03,LDS1-EN020,Legendary Duelists: Season 1,Common,2024-11-27
3794,2020-07-03,LDS1-EN020,Legendary Duelists: Season 1,Common,2024-11-27
3795,2023-08-25,SBC1-ENB10,Speed Duel: Streets Of Battle City,Common,2024-11-27
3795,2023-08-25,SBC1-ENB10,Speed Duel: Streets Of Battle City,Common,2024-11-27
3795,2023-08-25,SBC1-ENB10,Speed Duel: Streets Of Battle City,Common,2024-11-27
3795,2023-08-25,SBC1-ENB10,Speed Duel: Streets Of Battle City,Common,2024-11-27
3796,2020-07-03,LDS1-EN018,Legendary Duelists: Season 1,Common,2024-11-27
3796,2020-07-03,LDS1-EN018,Legendary Duelists: Season 1,Common,2024-11-27
3796,2020-07-03,LDS1-EN018,Legendary Duelists: Season 1,Common,2024-11-27
3797,2021-12-03,BROL-EN067,Brothers Of Legend,Ultra Rare,2024-11-27
3797,2021-12-03,BROL-EN067,Brothers Of Legend,Ultra Rare,2024-11-27
3797,2021-12-03,BROL-EN067,Brothers Of Legend,Ultra Rare,2024-11-27
3797,2021-12-03,BROL-EN067,Brothers Of Legend,Ultra Rare,2024-11-27
3797,2021-12-03,BROL-EN067,Brothers Of Legend,Ultra Rare,2024-11-27
3798,2020-07-03,LDS1-EN016,Legendary Duelists: Season 1,Common,2024-11-27
3798,2020-07-03,LDS1-EN016,Legendary Duelists: Season 1,Common,2024-11-27
3798,2020-07-03,LDS1-EN016,Legendary Duelists: Season 1,Common,2024-11-27
3798,2020-07-03,LDS1-EN016,Legendary Duelists: Season 1,Common,2024-11-27
3798,2020-07-03,LDS1-EN016,Legendary Duelists: Season 1,Common,2024-11-27
3798,2020-07-03,LDS1-EN016,Legendary Duelists: Season 1,Common,2024-11-27
3798,2020-07-03,LDS1-EN016,Legendary Duelists: Season 1,Common,2024-11-27
3798,2020-07-03,LDS1-EN016,Legendary Duelists: Season 1,Common,2024-11-27
3798,2020-07-03,LDS1-EN016,Legendary Duelists: Season 1,Common,2024-11-27
3798,2020-07-03,LDS1-EN016,Legendary Duelists: Season 1,Common,2024-11-27
3799,2019-08-16,SDRR-EN019,Structure Deck: Rokket Revolt,Common,2024-11-27
3799,2019-08-16,SDRR-EN019,Structure Deck: Rokket Revolt,Common,2024-11-27
3799,2019-08-16,SDRR-EN019,Structure Deck: Rokket Revolt,Common,2024-11-27
3799,2019-08-16,SDRR-EN019,Structure Deck: Rokket Revolt,Common,2024-11-27
3799,2019-08-16,SDRR-EN019,Structure Deck: Rokket Revolt,Common,2024-11-27
3799,2019-08-16,SDRR-EN019,Structure Deck: Rokket Revolt,Common,2024-11-27
3800,2024-12-13,SBC2-ENC06,Speed Duel: Battle City Finals,Common,2024-11-27
3800,2024-12-13,SBC2-ENC06,Speed Duel: Battle City Finals,Common,2024-11-27
3800,2024-12-13,SBC2-ENC06,Speed Duel: Battle City Finals,Common,2024-11-27
3801,2016-10-07,LDK2-ENJ18,Legendary Decks Ii,Common,2024-11-27
3801,2016-10-07,LDK2-ENJ18,Legendary Decks Ii,Common,2024-11-27
3801,2016-10-07,LDK2-ENJ18,Legendary Decks Ii,Common,2024-11-27
3801,2016-10-07,LDK2-ENJ18,Legendary Decks Ii,Common,2024-11-27
3802,2016-10-07,LDK2-ENJ19,Legendary Decks Ii,Common,2024-11-27
3802,2016-10-07,LDK2-ENJ19,Legendary Decks Ii,Common,2024-11-27
3802,2016-10-07,LDK2-ENJ19,Legendary Decks Ii,Common,2024-11-27
3802,2016-10-07,LDK2-ENJ19,Legendary Decks Ii,Common,2024-11-27
3802,2016-10-07,LDK2-ENJ19,Legendary Decks Ii,Common,2024-11-27
3802,2016-10-07,LDK2-ENJ19,Legendary Decks Ii,Common,2024-11-27
3802,2016-10-07,LDK2-ENJ19,Legendary Decks Ii,Common,2024-11-27
3803,2020-07-03,LDS1-EN007,Legendary Duelists: Season 1,Common,2024-11-27
3803,2020-07-03,LDS1-EN007,Legendary Duelists: Season 1,Common,2024-11-27
3803,2020-07-03,LDS1-EN007,Legendary Duelists: Season 1,Common,2024-11-27
3804,2016-10-07,LDK2-ENJ03,Legendary Decks Ii,Common,2024-11-27
3804,2016-10-07,LDK2-ENJ03,Legendary Decks Ii,Common,2024-11-27
3805,2020-07-03,LDS1-EN009,Legendary Duelists: Season 1,Common,2024-11-27
3805,2020-07-03,LDS1-EN009,Legendary Duelists: Season 1,Common,2024-11-27
3805,2020-07-03,LDS1-EN009,Legendary Duelists: Season 1,Common,2024-11-27
3805,2020-07-03,LDS1-EN009,Legendary Duelists: Season 1,Common,2024-11-27
3806,2024-01-26,STAS-EN012,2-Player Starter Set,Common,2024-11-27
3806,2024-01-26,STAS-EN012,2-Player Starter Set,Common,2024-11-27
3806,2024-01-26,STAS-EN012,2-Player Starter Set,Common,2024-11-27
3806,2024-01-26,STAS-EN012,2-Player Starter Set,Common,2024-11-27
3806,2024-01-26,STAS-EN012,2-Player Starter Set,Common,2024-11-27
3806,2024-01-26,STAS-EN012,2-Player Starter Set,Common,2024-11-27
3807,2016-10-07,LDK2-ENJ02,Legendary Decks Ii,Common,2024-11-27
3807,2016-10-07,LDK2-ENJ02,Legendary Decks Ii,Common,2024-11-27
3808,2016-03-18,PGL3-EN098,Premium Gold: Infinite Gold,Gold Rare,2024-11-27
3808,2016-03-18,PGL3-EN098,Premium Gold: Infinite Gold,Gold Rare,2024-11-27
3808,2016-03-18,PGL3-EN098,Premium Gold: Infinite Gold,Gold Rare,2024-11-27
3809,2020-11-13,MAGO-EN077,Gold Series: Maximum Gold,Gold Rare,2024-11-27
3809,2020-11-13,MAGO-EN077,Gold Series: Maximum Gold,Gold Rare,2024-11-27
3809,2020-11-13,MAGO-EN077,Gold Series: Maximum Gold,Gold Rare,2024-11-27
3809,2020-11-13,MAGO-EN077,Gold Series: Maximum Gold,Gold Rare,2024-11-27
3809,2020-11-13,MAGO-EN077,Gold Series: Maximum Gold,Gold Rare,2024-11-27
3810,2016-03-18,PGL3-EN097,Premium Gold: Infinite Gold,Gold Rare,2024-11-27
3810,2016-03-18,PGL3-EN097,Premium Gold: Infinite Gold,Gold Rare,2024-11-27
3811,2024-12-13,SBC2-ENI25,Speed Duel: Battle City Finals,Common,2024-11-27
3811,2024-12-13,SBC2-ENI25,Speed Duel: Battle City Finals,Common,2024-11-27
3811,2024-12-13,SBC2-ENI25,Speed Duel: Battle City Finals,Common,2024-11-27
3811,2024-12-13,SBC2-ENI25,Speed Duel: Battle City Finals,Common,2024-11-27
3811,2024-12-13,SBC2-ENI25,Speed Duel: Battle City Finals,Common,2024-11-27
3811,2024-12-13,SBC2-ENI25,Speed Duel: Battle City Finals,Common,2024-11-27
3811,2024-12-13,SBC2-ENI25,Speed Duel: Battle City Finals,Common,2024-11-27
3811,2024-12-13,SBC2-ENI25,Speed Duel: Battle City Finals,Common,2024-11-27
3811,2024-12-13,SBC2-ENI25,Speed Duel: Battle City Finals,Common,2024-11-27
